Num_Acc;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep;
28293;2;14;1735;1;2;6;8;3;7;Bd du BON PASTEUR;M;4747034;-56923;490;
28294;2;11;1629;1;2;1;2;6;7;1, LEROY PLACE;M;4746465;-54879;490;
28295;2;15;1624;1;2;1;1;6;7;48, JERUSALEM;M;4747366;-53096;490;
28296;2;11;1615;1;1;1;1;2;267;1, ANGERS ROUTE;M;4746956;-51136;490;
28297;2;17;1140;1;1;1;1;4;353;1, DAUTEL BOULEVARD;M;4744283;-48347;490;
28298;2;17;803;1;2;3;1;3;7;244, PASTEUR AVENUE;M;4748012;-52598;490;
28299;2;19;1516;1;2;2;1;3;15;LECLERC AVENUE DU MARECH;M;4749561;-58198;490;
28300;2;19;1658;1;2;1;1;3;7;Bd BESSONEAU;M;4747199;-54639;490;
28301;2;21;856;1;1;1;1;2;7;1, VILLESICARD RUE;M;4744948;-53028;490;
28302;2;21;1838;1;2;1;1;6;7;25, JEAN XXIII AVENUE;M;4744983;-56671;490;
28303;2;21;1620;1;2;5;1;6;7;1, TARDAT;M;4744426;-55158;490;
28304;2;22;1140;1;2;1;1;6;7;52, ROI RENE BOULEVARD;M;4746703;-55476;490;
28305;2;26;1714;1;1;3;2;3;15;TERNIERE RUE DE LA;M;4749404;-59911;490;
28306;2;21;1645;1;2;6;1;6;7;1, EUROPE PLACE;M;4748757;-52739;490;
28307;2;25;823;1;2;1;1;6;7;Bd BESSONEAU;M;4747147;-54687;490;
28308;2;26;2015;3;2;1;1;2;7;RD 323;M;4747311;-55689;490;
28309;2;28;820;1;2;1;1;6;7;1, LABOULAYE;M;4747447;-55388;490;
28310;3;3;840;1;2;1;1;7;267;1 Bd de la CHANTERIE;M;4747685;-50580;490;
28311;3;3;650;2;2;1;2;7;7;ARBRISSEL;M;4744370;-56324;490;
28312;3;4;1416;1;2;1;1;7;7;MONPLAISIR BOULEVARD;M;4749075;-52744;490;
28313;3;8;310;5;1;1;1;6;267;A87N;M;4747841;-50100;490;
28314;3;4;857;1;2;1;1;3;267;1 Bd de la CHANTERIE;M;4747660;-50383;490;
28315;3;15;1755;1;2;2;1;5;7;DEUX CROIX BOULEVARD;M;4747113;-53113;490;
28316;3;18;948;1;2;1;1;3;7;BOREAU;M;4747650;-54474;490;
28317;3;18;1105;1;2;2;1;3;7;DEUX CROIX BOULEVARD;M;4747470;-52913;490;
28318;3;19;2050;5;2;1;1;6;7;BOULEVARD ST MICHEL;M;4747347;-54210;490;
28319;3;20;849;1;1;1;1;3;246;A87N;M;4744260;-51300;490;
28320;3;19;853;1;1;1;1;6;267;1, CHANTERIE;M;4747721;-49601;490;
28321;3;14;2010;5;2;1;1;6;7;1, BRIOLLAY ROUTE;M;4748617;-53290;490;
28322;3;6;53;5;2;1;1;7;7;4, DEUX CROIX BOULEVARD;M;4747810;-52814;490;
28323;3;12;1635;1;2;1;1;7;7;RUE CHEVREUL;M;4747211;-54864;490;
28324;3;21;1336;1;2;1;1;3;7;0, PRE PIGEON;M;4747635;-53930;490;
28325;3;22;900;1;2;1;2;7;7;1, ATLANTIQUE  AVENUE DE;M;4746578;-56896;490;
28326;3;24;900;1;1;1;1;6;7;1, ATLANTIQUE  AVENUE DE;M;4746456;-57345;490;
28327;3;21;1811;1;1;1;1;7;267;A87N;M;4747165;-50961;490;
28328;3;25;1344;1;2;1;1;6;7;FOCH BOULEVARD;M;4746783;-55106;490;
28329;3;27;706;1;2;6;1;2;246;1, BOUTTON AVENUE;M;4743842;-50874;490;
28330;3;27;1727;1;1;1;1;6;15;ROUTE DE LA MEIGNANNE;M;4749486;-60301;490;
28331;3;30;1342;1;2;1;1;6;7;1, DUNANT BOULEVARD;M;4748348;-52818;490;
28332;3;30;1220;1;1;1;1;5;267;RD 347;M;4747320;-48908;490;
28333;4;2;1700;1;2;1;1;2;246;1, PONT DUMNACUS;M;4742248;-52368;490;
28334;4;3;1744;1;2;1;1;6;267;37, ROMANERIE BOULEVARD;M;4748525;-50987;490;
28335;1;16;2248;5;2;1;1;6;7;1, CHALOUERE;M;4747896;-54262;490;
28336;4;7;1659;1;2;1;1;6;7;8, GARDOT;M;4746750;-53564;490;
28337;4;8;1802;1;1;1;1;5;7;1, BARANGE BOULEVARD;M;4745464;-56806;490;
28338;4;8;1805;1;2;1;1;6;7;TALET AVENUE;M;4747601;-54797;490;
28339;4;8;1052;1;2;3;9;3;7;1, HAMELIN RUE;M;4747512;-58720;490;
28340;4;4;1350;1;2;1;1;6;7;PASTEUR AVENUE;M;4747649;-53289;490;
28341;4;10;1816;1;2;1;1;7;7;1, BRISSAC;M;4746460;-55042;490;
28342;4;1;2115;5;2;1;1;7;7;1, PAUL BERT;M;4746639;-55269;490;
28343;4;9;1510;1;2;3;1;3;7;PRE PIGEON;M;4747629;-53907;490;
28344;4;10;1825;1;2;1;1;2;267;RD 347;M;4747235;-50043;490;
28345;4;12;830;1;1;1;1;6;267;20, GEMMETRIE;M;4746590;-50075;490;
28346;4;13;1456;1;2;1;1;3;7;BEDIER BOULEVARD;M;4745170;-54568;490;
28347;4;13;1805;1;2;1;1;7;7;Pont Jean Moulin;M;4748960;-54672;490;
28348;4;15;1616;1;2;1;1;6;7;Pont Jean Moulin;M;4749054;-54819;490;
28349;4;9;2240;5;2;1;1;5;7;163, PASTEUR AVENUE;M;4747549;-53464;490;
28350;4;14;812;2;2;1;1;6;267;RUE DE LA PELLERINIERE;M;4745992;-48674;490;
28351;4;15;835;1;2;1;1;2;7;VOIE DES BERGES;M;4747510;-55540;490;
28352;4;15;1610;1;2;6;1;3;7;JUSTICES PLACE;M;4745337;-52593;490;
28353;4;15;1622;1;2;6;1;3;7;1, GIDE;M;4748339;-57455;490;
28354;4;15;1938;1;2;2;1;3;7;STRASBOURG BOULEVARD;M;4745944;-56026;490;
28355;4;14;920;1;2;1;1;3;7;VOLNEY;M;4746232;-54280;490;
28356;4;14;1600;1;2;1;1;7;353;RECLUS;M;4745128;-50066;490;
28357;4;16;1900;1;2;1;1;6;7;24 av notre dame du lac;M;4747862;-58549;490;
28358;4;18;1000;1;2;1;1;6;7;5bis, MONTESQUIEU PASSAG;M;4747309;-58355;490;
28359;4;12;1836;1;2;1;1;7;7;132, JAURES;M;4745366;-52574;490;
28360;4;19;1345;1;2;1;1;3;7;MILLOT BOULEVARD JACQUES;M;4745565;-53389;490;
28361;4;23;1358;1;2;1;1;2;7;14, ARAGO BOULEVARD;M;4747671;-55788;490;
28362;4;23;1153;1;2;2;1;3;7;BIRGE BOULEVARD;M;4747079;-51917;490;
28363;4;23;1825;1;2;6;1;3;15;CROIX CADEAU LIEU DIT;M;4751808;-61371;490;
28364;4;18;2245;3;1;1;1;3;267;RD 347;M;4747241;-50428;490;
28365;4;26;412;4;2;1;8;6;246;GAULLE RUE CHARLES DE;M;4742450;-52492;490;
28366;4;25;904;1;2;1;1;3;7;CLEMENCEAU BOULEVARD;M;4747643;-56646;490;
28367;4;24;1239;1;2;1;1;6;7;1, VAUCANSSON;M;4748792;-54297;490;
28368;4;25;748;1;2;1;1;3;7;00, BAUMETTE PROMENADE;M;4745520;-57299;490;
28369;4;28;1435;1;2;1;2;3;7;0, CLEMENCEAU BOULEVARD;M;4747680;-56621;490;
28370;5;1;1909;1;2;6;1;3;7;38, ARAGON AVENUE;M;4747187;-56720;490;
28371;5;2;1734;1;2;1;1;7;7;1, CHAUMIN BOULEVARD;M;4745024;-55590;490;
28372;4;30;1914;1;2;1;1;2;7;PATTON AVENUE;M;4747327;-59628;490;
28373;5;6;1550;1;2;1;1;6;7;JEAN XXIII AVENUE;M;4744799;-56345;490;
28374;5;8;1520;1;2;1;2;6;7;CAMUS;M;4748298;-57581;490;
28375;5;2;1;5;2;1;1;7;7;VOIE DES BERGES;M;4747333;-55663;490;
28376;5;12;731;1;1;1;1;7;15;ADEZIERE ROUTE;M;4750273;-60656;490;
28377;5;13;1230;1;2;1;1;6;7;Rue colonel leon FAYE;M;4748964;-51472;490;
28378;5;14;955;1;2;2;1;6;7;PATTON AVENUE;M;4747339;-59199;490;
28379;5;15;1213;1;2;1;1;6;7;LICES;M;4746831;-55437;490;
28380;5;19;1420;1;2;1;1;6;7;VERDUN PONT;M;4747323;-55844;490;
28381;5;16;1655;1;2;6;1;3;7;ROI RENE BOULEVARD;M;4746854;-55867;490;
28382;5;20;1817;1;1;1;1;3;267;RD 347;M;4747397;-48194;490;
28383;5;16;2120;1;1;1;1;6;7;ROUCHY;M;4747918;-54729;490;
28384;5;20;1630;1;2;1;2;6;246;0, DAVID D'ANGERS;M;4743603;-53089;490;
28385;5;17;1138;1;2;1;1;6;7;0, GRAND MONTREJEAU;M;4746852;-52253;490;
28386;5;17;305;5;2;1;1;2;7;ATLANTIQUE  AVENUE DE L';M;4746925;-58968;490;
28387;5;16;1716;1;2;1;1;6;7;LORRAINE PLACE;M;4746972;-54774;490;
28388;5;19;1708;1;2;1;1;6;353;avenue pierre mendes;M;4744807;-50728;490;
28389;5;16;945;1;2;1;1;3;7;Bd AYRAULT;M;4747633;-55112;490;
28390;5;17;1726;1;2;1;1;7;7;DAUDET RUE ET SQUARE;M;4748722;-58099;490;
28391;5;16;1836;1;2;1;1;6;7;104 rue BRESSIGNY;M;4746608;-54710;490;
28392;5;21;1223;1;2;1;2;1;7;MOULIN BOULEVARD;M;4749231;-55461;490;
28393;5;23;1512;1;2;1;2;2;15;AVENUE MENDES FRANCE;M;4750320;-58588;490;
28394;5;22;1217;1;2;1;1;6;7;LAVOISIER BOULEVARD;M;4748062;-60388;490;
28395;5;23;1645;1;2;3;1;3;7;0, MOREL;M;4747468;-60660;490;
28396;5;24;1520;1;2;2;1;6;7;BEAUREPAIRE;M;4747437;-56021;490;
28397;5;25;1654;1;2;1;1;2;267;Rue de la GEMMETRIE;M;4746127;-49272;490;
28398;5;27;1730;1;1;1;1;4;7;ATLANTIQUE  AVENUE DE;M;4746524;-57880;490;
28399;5;27;1540;1;1;1;1;2;7;ATLANTIQUE  AVENUE DE;M;4746478;-57574;490;
28400;5;27;1005;1;1;1;1;4;7;ATLANTIQUE  AVENUE DE L';M;4746485;-57644;490;
28401;5;27;1810;1;1;1;1;2;15;D775;M;4750971;-61830;490;
28402;5;28;1840;1;2;6;1;2;15;0, DE GAULLE ROND POINT;M;4750058;-59055;490;
28403;5;30;1730;1;2;1;1;3;267;RD 347;M;4747235;-50089;490;
28404;5;30;1848;1;2;1;1;6;7;0, DAVID D'ANGERS;M;4747116;-54934;490;
28405;6;1;1716;1;2;2;1;6;7;0, LETANDUERE;M;4745706;-55409;490;
28406;6;3;1745;1;2;1;1;6;246;RUE PASTEUR;M;4741745;-52332;490;
28407;6;4;1700;1;2;2;1;1;7;Passa HAUTE DES BANCHAIS;M;4748056;-51752;490;
28408;6;7;1050;1;2;3;2;7;7;RUE ROC EPINE;M;4748241;-58081;490;
28409;6;10;1045;1;2;1;1;6;7;JOXE AVENUE;M;4748374;-54167;490;
28410;6;12;1304;1;2;1;1;3;7;ARAGO BOULEVARD;M;4747659;-55803;490;
28411;6;12;1420;1;2;6;1;6;7;COUBERTIN BOULEVARD;M;4746425;-53139;490;
28412;6;13;1859;1;2;1;1;6;7;RUE SAUMUROISE;M;4745691;-53200;490;
28413;6;13;1917;1;2;2;1;3;7;0, BOISNET RUE;M;4747435;-55237;490;
28414;6;7;1230;1;2;1;1;6;7;121, MADELEINE;M;4746069;-53789;490;
28415;6;18;731;1;2;1;1;2;7;0, MEIGNANNE;M;4748094;-57363;490;
28416;6;21;955;1;2;1;1;6;7;MEIGNANNE;M;4748005;-57227;490;
28417;6;20;825;1;2;2;1;3;7;BICHON PLACE;M;4747842;-56475;490;
28418;6;22;1057;1;2;6;1;6;246;GALLIENI AVENUE;M;4743710;-51467;490;
28419;6;23;1030;1;2;2;1;3;15;CHEMIN DE LA BEURRIERE;M;4749701;-58910;490;
28420;6;24;1300;1;2;6;1;3;15;AVENUE MENDES FRANCE;M;4750692;-58978;490;
28421;6;25;1315;1;2;1;1;4;7;VOIE DES BERGES;M;4747880;-55248;490;
28422;6;25;1707;1;2;1;1;6;7;CONTADES AVENUE;M;4746357;-55393;490;
28423;6;26;1430;1;1;6;1;6;15;Route Nationale;M;4752039;-61020;490;
28424;6;26;812;1;1;3;1;7;267;RD 116;M;4748661;-48320;490;
28425;6;28;1710;1;2;1;2;2;7;Rue du GRAND LAUNAY;M;4746650;-59427;490;
28426;6;28;1837;1;2;1;1;3;7;IMBACH PLACE;M;4747390;-54805;490;
28427;7;2;1628;1;2;1;1;6;7;ONZE NOVEMBRE 1918 AV;M;4747102;-54590;490;
28428;7;2;1458;1;2;3;1;6;353;JEAN JAURES RUE;M;4744447;-50060;490;
28429;7;3;756;1;2;1;1;6;267;HELENE BOUCHER;M;4748742;-49409;490;
28430;7;4;1235;1;2;1;1;1;7;BARON;M;4749041;-52819;490;
28431;7;4;1410;1;2;3;1;3;7;rue SAINT JACQUES;M;4747362;-57109;490;
28432;7;4;915;1;2;1;1;3;7;ALLONNEAU(AUGUSTE) BO;M;4748328;-52678;490;
28433;7;4;1625;1;1;6;1;3;267;RUE CUL D'ANON;M;4747423;-51558;490;
28434;7;7;1720;1;2;1;1;6;7;MAURIAC SQUARE;M;4744580;-56592;490;
28435;7;7;1716;1;2;1;1;4;7;RABELAIS;M;4746124;-54666;490;
28436;7;11;2249;5;2;1;1;7;7;36, DEUX CROIX BOULEVARD;M;4747361;-52982;490;
28437;7;15;1152;1;2;2;1;3;7;73, PATTON AVENUE;M;4747353;-58590;490;
28438;7;16;2055;1;2;1;1;2;15;AVENUE MENDES FRANCE;M;4750168;-58469;490;
28439;7;16;1708;1;2;1;1;3;353;Bd Charles de GAULLE;M;4745313;-47791;490;
28440;7;18;1614;1;2;2;1;3;7;ALLONNEAU(AUGUSTE) Bd;M;4748337;-52673;490;
28441;7;18;1745;1;2;1;1;1;15;0, ARDENNE RUE ET CHEMIN;M;4751149;-59264;490;
28442;7;23;1302;1;2;1;1;2;7;DUMESNIL BOULEVARD;M;4747264;-56578;490;
28443;7;25;1955;1;2;2;1;3;7;RUE Auguste GAUTIER;M;4746356;-56393;490;
28444;7;28;1840;1;2;1;1;3;7;LECOMBRE;M;4746163;-51990;490;
28445;7;25;1143;1;2;2;1;6;7;RUR LAREVELLIERE;M;4747142;-52480;490;
28446;7;28;1157;1;2;2;1;6;7;BEAUREPAIRE;M;4747473;-56087;490;
28447;8;5;1500;1;2;2;1;3;353;REPUBLIQUE AVENUE;M;4744610;-49642;490;
28448;8;8;850;1;2;1;3;2;7;15, DUPETIT THOUARS;M;4746268;-55242;490;
28449;8;8;1300;1;2;1;3;7;7;ALLONNEAU(AUGUSTE) BOULE;M;4748298;-52671;490;
28450;8;10;22;5;2;1;9;7;353;PASTEUR;M;4744548;-46634;490;
28451;8;14;10;5;2;1;9;6;7;52, RAMON BOULEVARD;M;4748621;-53578;490;
28452;8;15;1954;2;2;1;1;7;7;LAFAYETTE PLACE;M;4746268;-55309;490;
28453;8;23;100;5;2;2;1;3;7;BLANCHERAIE AVENUE;M;4746706;-56106;490;
28454;8;26;910;1;2;1;1;7;7;RD 323;M;4746575;-56898;490;
28455;8;24;746;1;2;1;1;7;267;1, HAUT BOIS;;;;490;
28456;8;27;1715;1;2;1;1;6;7;MADELEINE;M;4746310;-54109;490;
28457;8;28;1250;1;2;1;1;3;7;22, MAIL;M;4747466;-55290;490;
28458;8;15;1839;1;2;1;2;2;7;DAVIERS BOULEVARD;M;4747933;-56002;490;
28459;8;29;1110;1;2;1;1;6;267;ROMANERIE BOULEVARD;M;4748514;-50927;490;
28460;9;2;30;5;1;1;1;6;267;A87N;M;4747559;-50404;490;
28461;9;3;1120;1;2;2;1;3;7;0, FREMUR;M;4746000;-55847;490;
28462;9;3;1830;1;2;2;1;3;7;BEDIER BOULEVARD;M;4745175;-54486;490;
28463;9;3;1748;1;2;6;1;7;15;0, GRANDE PLANCHE ROND P;M;4750175;-59648;490;
28464;5;3;2205;5;2;1;1;3;7;79, Av Haut de St AUBIN;M;4749238;-56735;490;
28465;9;4;1733;1;2;1;1;6;7;267 rue SAUMUROISE;M;4745383;-52698;490;
28466;9;5;902;1;2;1;1;6;7;26, ROI RENE BOULEVARD;M;4746797;-55698;490;
28467;9;4;1350;1;2;1;1;2;7;BEAUSSIER BOULEVARD;M;4747746;-59881;490;
28468;9;5;1717;1;1;1;1;4;246;A87N;M;4743178;-50675;490;
28469;9;6;1615;1;1;1;1;4;7;ATLANTIQUE  AVENUE DE;M;4746501;-57723;490;
28470;9;9;1652;1;2;3;1;3;267;RD 347;M;4747141;-45593;490;
28471;9;13;1145;1;2;1;1;6;7;BD BESSONEAU;M;4747203;-54651;490;
28472;9;13;1724;1;2;1;1;2;7;0, LISERON;M;4744249;-56691;490;
28473;9;17;1855;1;2;1;1;6;7;GAIN ( LOUIS);M;4746888;-53975;490;
28474;9;18;1750;1;2;1;1;2;15;188, MENDES FRANCE AVENU;M;4750940;-59257;490;
28475;9;17;1919;1;2;1;1;2;15;AVENUE MENDES FRANCE;M;4749976;-58331;490;
28476;9;18;1121;1;1;1;1;4;267;RUE DE LA CRESSONNIERE;M;4747372;-49306;490;
28477;9;18;1803;1;2;2;1;3;7;MONPROFIT PLACE;M;4747426;-56709;490;
28478;9;21;1710;1;2;1;1;2;7;VOIE DES BERGES;M;4747503;-55541;490;
28479;9;19;745;1;2;1;8;2;7;BASSE CHAINE PONT;M;4747024;-56279;490;
28480;9;19;915;1;2;2;1;3;7;RUE EVAIN;M;4746059;-55214;490;
28481;9;21;1700;1;1;1;1;4;7;VOIE DES BERGES;M;4747675;-55408;490;
28482;9;22;1800;1;2;1;1;7;7;VOIE DES BERGES;M;4746947;-56346;490;
28483;9;22;832;1;2;1;1;4;7;BEAUSSIER BOULEVARD;M;4747729;-59891;490;
28484;9;23;1700;1;2;1;1;6;7;RUE DE LA POISSONNERIE;M;4747283;-55615;490;
28485;9;24;1925;2;2;1;1;6;7;MENDES FRANCE PLACE;M;4747296;-54568;490;
28486;9;25;1800;1;2;1;1;4;7;DE LATTRE DE TASSIGNY;M;4745208;-54043;490;
28487;9;25;1136;1;2;1;1;6;7;SEMARD PLACE;M;4746515;-55929;490;
28488;9;25;1445;1;2;1;1;7;7;PAPILLAIE CHEMIN;M;4745953;-60336;490;
28489;9;25;1950;5;2;1;1;7;7;23, ROC EPINE SQUARE;M;4748073;-58126;490;
28490;9;27;1614;1;1;1;1;6;7;BEAUSSIER BOULEVARD;M;4747636;-59933;490;
28491;9;26;2039;3;2;6;1;3;7;RUE MAJOR ALLARD;M;4747682;-54075;490;
28492;9;29;1725;1;2;2;1;3;246;DAVID D'ANGERS;M;4744272;-53506;490;
28493;9;29;1800;1;2;2;1;3;7;RUE DE RENNES;M;4747815;-54824;490;
28494;9;29;1625;1;2;2;1;3;7;Bd AYRAULT;M;4747540;-54914;490;
28495;9;29;751;2;2;1;1;7;7;RUE DE L'ETANDUERE;M;4745596;-55383;490;
28496;9;29;1323;1;2;1;1;7;267;LA  GRANDE CORBIERE;M;4748814;-46773;490;
28497;10;2;1700;1;2;2;1;1;7;0, DAVIERS BOULEVARD;M;4747930;-56041;490;
28498;10;3;710;3;2;7;1;3;7;CLAUDEL;M;4745012;-56616;490;
28499;10;6;707;2;2;2;1;3;267;LD AMBILLONS;M;4746935;-46559;490;
28500;10;4;733;2;2;1;1;1;7;LIBERTE BOULEVARD;M;4744883;-53448;490;
28501;10;3;1858;1;2;2;1;3;7;BICHON PLACE;M;4747875;-56502;490;
28502;10;6;1803;1;2;2;1;3;7;Chem des 3 paroisses;M;4744272;-53517;490;
28503;10;6;1545;1;2;1;3;2;7;JEANNE D'ARC AVENUE;M;4746884;-54174;490;
28504;10;6;1445;1;2;1;2;3;7;LECOMBRE;M;4746163;-51990;490;
28505;10;8;550;5;2;6;1;7;15;RUE HENRI DUNANT;M;4750189;-58503;490;
28506;10;7;940;1;2;2;1;3;7;RUE DAGUENET;M;4747441;-51966;490;
28507;10;9;902;1;2;1;1;7;7;ATLANTIQUE  AVENUE DE;M;4746560;-57971;490;
28508;10;9;745;1;2;1;1;2;7;ATLANTIQUE  AVENUE DE;M;4746785;-58523;490;
28509;10;9;1505;1;2;2;1;3;7;Bd RESISTANCE ET DEPORTA;M;4747132;-54690;490;
28510;10;9;1715;1;1;1;1;6;7;RAMON BOULEVARD;M;4748892;-54497;490;
28511;10;11;1727;1;2;3;1;3;7;GAIN ( LOUIS);M;4746749;-53578;490;
28512;10;11;1442;1;2;1;1;2;7;0, PATTON AVENUE;M;4747320;-59637;490;
28513;10;10;1618;1;2;6;1;6;7;0, MOULIN PONT ET PLACE;M;4748888;-54588;490;
28514;10;11;1453;1;1;1;1;2;7;RD 323;M;4746457;-57238;490;
28515;10;13;1750;1;1;2;1;3;15;MEIGNANNE ROUTE DE LA;M;4749968;-62112;490;
28516;10;14;902;1;2;2;1;3;7;HUTREAU CHEMIN;M;4744476;-57670;490;
28517;10;14;1744;1;2;6;1;3;7;AMSLER RUE;M;4748788;-55409;490;
28518;10;14;1037;1;2;1;1;6;7;RUE PAUL BERT;M;4746557;-55097;490;
28519;8;30;1439;1;2;2;1;2;7;14, DAVIERS BOULEVARD;M;4747899;-55715;490;
28520;10;16;1201;1;1;3;1;5;267;RD 347;M;4747339;-46584;490;
28521;10;16;944;1;2;2;1;6;7;FOCH BOULEVARD;M;4746842;-55022;490;
28522;10;17;823;2;2;1;1;7;7;ROI DE POLOGNE QUAI;M;4746843;-56461;490;
28523;10;19;134;5;2;2;1;3;7;20, PASTEUR AVENUE;M;4747219;-54097;490;
28524;10;17;1605;1;2;1;1;2;7;BEDIER BOULEVARD;M;4745142;-54675;490;
28525;10;19;25;5;2;1;1;7;7;Bd D'ARBRISSEL;M;4744616;-56907;490;
28526;10;18;1635;1;2;6;1;3;15;avenue de la boissière;M;4749053;-58267;490;
28527;10;21;1826;1;2;1;1;2;7;BON PASTEUR BOULEVARD;M;4747118;-57272;490;
28528;10;22;705;2;1;1;1;7;267;A87N;M;4747167;-50960;490;
28529;10;22;1239;1;2;6;1;3;267;BD CHANTERIE;M;4748164;-49144;490;
28530;10;23;910;1;2;6;1;3;353;RUE CLOS DU PLESSIS;M;4744072;-49841;490;
28531;10;23;1610;1;2;3;1;3;7;Bd Général de GAULLE;M;4746973;-56189;490;
28532;10;24;1956;3;1;1;1;3;7;RD 323;M;4746516;-57690;490;
28533;10;24;1829;1;2;1;1;2;246;88, BOUTTON AVENUE;M;4744021;-50105;490;
28534;10;27;1628;1;2;1;1;3;7;44, PATTON AVENUE;M;4747364;-58343;490;
28535;10;28;1127;1;2;1;1;6;7;BASSE CHAINE PONT;M;4747047;-56338;490;
28536;10;28;1453;1;2;3;1;2;7;GANDHI;M;4746834;-51906;490;
28537;10;29;1218;1;2;6;1;2;7;COUBERTIN BOULEVARD;M;4746425;-53139;490;
28538;10;29;1802;5;2;6;1;7;7;LAFAYETTE PLACE;M;4746272;-55252;490;
28539;10;29;1737;1;2;2;1;3;7;MANSION;M;4747736;-58941;490;
28540;10;30;1243;1;2;1;1;2;7;GAULLE BOULEVARD CHAR;M;4746979;-56153;490;
28541;10;30;2030;3;2;4;1;3;7;RUE DU DAGUENET;M;4747504;-52534;490;
28542;10;2;1950;2;2;1;1;5;246;HUGO VICTOR RUE;M;4742801;-52741;490;
28543;11;1;1711;1;2;2;1;3;7;BEAUSSIER BOULEVARD;M;4747315;-59987;490;
28544;11;4;815;2;2;1;1;7;7;00, GAULLE BOULEVARD CHA;M;4746982;-56157;490;
28545;11;4;936;1;2;1;1;2;7;1, ROI RENE BOULEVARD;M;4746858;-55853;490;
28546;10;31;1620;1;2;1;1;6;7;36, FOCH BOULEVARD;M;4746845;-55050;490;
28547;11;5;1859;5;2;2;9;3;7;BIRGE BOULEVARD;M;4747440;-51971;490;
28548;11;5;1828;5;2;1;1;6;7;0, DE LATTRE DE TASSIGNY;M;4745192;-54034;490;
28549;11;7;1035;1;2;3;1;7;7;LETANDUERE;M;4746396;-55534;490;
28550;11;7;2226;3;1;1;2;5;267;RD 347;M;4747342;-46660;490;
28551;11;8;2136;5;2;6;1;2;7;0, GRAND LAUNAY;M;4746774;-59306;490;
28552;11;10;1925;5;2;1;2;3;7;27B, LA COMBE RUE;M;4748625;-57899;490;
28553;11;10;1823;2;2;6;1;7;7;LEROY PLACE;M;4746467;-54854;490;
28554;11;11;2044;4;2;1;2;7;7;DE LATTRE DE TASSIGNY;M;4745576;-54300;490;
28555;11;13;1407;1;2;6;1;3;7;GRAND MONTREJEAU;M;4746782;-52094;490;
28556;11;3;1558;2;2;1;3;7;353;0, BARA;M;4744296;-48456;490;
28557;11;6;745;1;2;6;1;3;7;ARAGON AVENUE;M;4747202;-56714;490;
28558;11;21;1820;5;2;3;1;6;7;GASNIER AVENUE;M;4748625;-57263;490;
28559;11;20;2005;3;2;1;1;7;7;ATLANTIQUE  AVENUE DE L';M;4746509;-57760;490;
28560;11;20;1940;5;2;1;1;6;7;RUE BLAISE PASCAL;M;4745786;-53913;490;
28561;11;21;507;4;2;9;1;7;7;GARDOT;M;4746884;-53198;490;
28562;11;21;2113;5;2;1;1;7;7;45, NOTRE DAME DU LAC AV;M;4747957;-58942;490;
28563;11;21;1712;2;2;1;1;7;7;41, PAUL BERT;M;4746504;-54941;490;
28564;11;21;1841;2;1;2;1;3;7;0, RESISTANCE ET DEPORTA;M;4747131;-54685;490;
28565;11;22;1525;1;2;1;8;6;7;2, BOUCHEMAINE ROUTE;M;4745392;-56855;490;
28566;11;22;1440;1;2;1;1;3;7;0, CHATENAY AVENUE VICTO;M;4748550;-51571;490;
28567;11;22;1245;1;2;6;8;6;15;AVENUE MENDES FRANCE;M;4750198;-58512;490;
28568;11;25;1219;1;2;1;9;3;7;16, BIRGE BOULEVARD;M;4747976;-52153;490;
28569;11;25;1846;5;2;1;5;6;7;RUE DES CAPUCINS;M;4748708;-55496;490;
28570;11;27;815;2;2;1;1;6;7;PATTON AVENUE;M;4747334;-59301;490;
28571;12;1;836;2;1;1;1;7;353;RUE RECLUS;M;4745171;-49621;490;
28572;11;30;1608;1;2;1;1;6;7;RUE MALSOU;M;4747677;-56093;490;
28573;12;1;1430;1;2;2;1;6;7;CHAUVAT BOULEVARD;M;4745297;-56551;490;
28574;12;2;808;2;2;1;2;6;7;PASTEUR AVENUE;M;4747578;-53417;490;
28575;12;2;1515;1;1;1;1;6;7;ATLANTIQUE  AVENUE DE;M;4746484;-57600;490;
28576;12;2;1716;2;2;1;2;2;267;CLAVERIE;M;4748673;0;490;
28577;12;3;1305;1;2;1;1;2;7;86, PATTON AVENUE;M;4747349;-58833;490;
28578;12;4;1757;5;2;1;2;2;7;MONPLAISIR BOULEVARD;M;4748991;-52205;490;
28579;12;4;1800;5;2;2;3;3;7;MARIANNE BOULEVARD;M;4745031;-52912;490;
28580;12;4;1830;5;2;1;2;2;7;MONTAIGNE AVENUE;M;4746903;-53231;490;
28581;12;5;1845;3;2;1;1;4;7;VOIE DES BERGES;M;4747228;-55851;490;
28582;12;6;849;1;2;2;1;3;7;RUE PAUL BERT;M;4746533;-55035;490;
28583;12;7;23;5;2;2;1;2;246;PYRAMIDE ROUTE;M;4744824;-51151;490;
28584;12;10;834;2;2;2;1;7;7;BEDIER BOULEVARD;M;4745178;-54484;490;
28585;12;10;2130;5;2;6;1;2;7;Rue VOLNEY;M;4746473;-54864;490;
28586;12;9;1755;5;1;1;1;3;246;CHAUVIN AVENUE;M;4743125;-53760;490;
28587;12;12;1036;1;2;4;1;7;246;EUROPE AVENUE;M;4743673;-53117;490;
