Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1;
38486;3;191;;;2;2;34;0;0;1;1;0;0;1;0;1;99;
38487;2;20;;;3;4;35;0;0;1;1;0;0;1;0;1;99;
38488;4;0;;;2;2;0;0;0;1;1;0;0;2;0;4;99;
38489;4;0;;;2;2;0;0;0;2;3;0;0;2;2;1;99;
38490;3;837;;;2;2;1;0;0;1;1;0;0;2;0;1;99;
38491;3;63;;;2;2;0;0;0;2;1;0;0;1;0;1;99;
38492;2;20;;;3;4;33;0;0;1;1;0;0;1;0;1;99;
38493;3;837;;;2;2;1;0;0;0;0;0;0;1;0;1;99;
38494;4;0;;;2;3;0;0;0;2;1;0;0;2;0;1;99;
38495;2;20;;;3;4;40;0;0;1;1;0;0;1;0;1;99;
38496;3;21;;;2;2;1;0;0;1;2;0;0;1;0;3;99;
38497;4;0;;;1;1;0;0;0;2;1;0;0;1;0;1;99;
38498;3;191;;;2;2;;;0;2;1;0;0;1;0;1;99;
38499;4;0;;;2;2;0;0;0;1;4;0;0;1;0;1;0;
38500;2;20;;;3;4;35;500;0;1;1;0;70;1;0;1;99;
38501;2;20;;;3;4;33;500;0;1;2;0;0;1;0;1;99;
38502;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38503;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38504;4;0;;;1;2;0;0;0;1;1;0;0;1;0;1;0;
38505;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;99;
38506;3;49;;;1;2;0;256;0;1;2;0;0;2;0;1;99;
38507;3;837;;;2;2;2;0;0;1;4;0;0;1;0;3;99;
38508;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38509;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38510;2;20;;;1;1;35;500;0;3;1;0;0;1;3;1;0;
38511;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;3;
38512;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;99;
38513;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;3;
38514;2;20;;;3;4;37;0;0;1;1;0;0;2;0;3;0;
38515;2;20;;;3;4;36;0;0;1;1;0;0;2;0;1;99;
38516;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;3;
38517;3;721;;;2;2;4;0;0;1;1;0;0;1;0;1;0;
38518;3;191;;;2;2;30;900;0;1;3;0;71;2;0;3;99;
38519;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38520;3;63;;;2;2;0;0;0;2;1;0;0;2;5;1;99;
38521;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38522;4;0;;;2;2;0;0;0;2;1;0;0;2;0;1;3;
38523;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38524;2;20;;;3;4;43;0;0;1;1;0;0;1;0;1;99;
38525;2;7;;;1;2;12;100;0;1;1;0;0;1;0;1;99;
38526;4;0;;;3;4;0;0;0;1;1;0;0;1;0;1;0;
38527;3;31;;;3;4;22;200;0;1;1;0;0;1;0;1;0;
38528;3;92;;;2;2;0;200;0;1;1;0;0;1;0;1;0;
38529;6;0;;;0;0;;;0;1;1;0;0;2;0;0;0;
38530;4;0;;;2;2;0;0;0;1;1;0;0;2;0;0;0;
38531;3;31;;;2;2;22;500;0;1;1;0;0;1;2;3;99;
38532;4;0;;;2;2;0;0;0;1;1;0;0;1;0;5;3;
38533;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38534;4;0;;;2;2;0;0;0;1;3;0;58;1;0;1;99;
38535;3;91;;;3;3;3;150;0;1;1;0;0;1;0;1;99;
38536;4;0;;;1;1;0;0;0;1;2;0;72;2;5;1;99;
38537;3;310;;;2;2;1;0;0;1;1;0;0;2;0;1;99;
38538;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;3;
38539;2;7;;;2;4;6;900;0;2;1;0;0;2;0;1;0;
38540;6;0;;;0;0;;;0;1;1;0;0;1;0;1;0;
38541;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38542;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38543;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38544;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38545;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38546;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38547;2;7;;;2;6;8;600;0;2;1;0;0;2;1;1;0;
38548;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38549;2;7;;;2;4;6;600;0;1;1;0;0;1;0;1;0;
38550;4;0;;;2;2;0;0;0;1;1;0;0;1;6;1;0;
38551;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38552;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38553;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38554;3;931;;;2;4;2;0;0;1;1;0;50;1;0;1;0;
38555;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38556;2;7;;;2;4;6;600;0;2;1;0;0;1;0;1;0;
38557;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38558;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38559;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38560;3;77;;;2;2;1;0;0;1;1;0;0;1;0;1;0;
38561;4;0;;;2;2;0;0;0;3;1;0;0;1;2;1;0;
38562;3;310;;;2;4;2;1000;0;1;1;0;0;1;0;1;0;
38563;2;7;;;2;4;10;0;0;1;1;0;0;1;0;1;0;
38564;3;25;;;2;2;9;0;0;1;1;0;0;1;0;1;0;
38565;3;445;;;2;6;1;0;0;1;1;0;0;2;0;1;0;
38566;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38567;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38568;3;445;;;2;4;1;0;0;3;1;0;0;1;1;1;0;
38569;3;931;;;2;2;2;0;0;1;1;0;0;1;0;1;0;
38570;3;445;;;2;2;4;0;0;1;1;0;0;1;0;1;0;
38571;6;0;;;0;0;;;0;1;1;0;0;1;0;1;0;
38572;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38573;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38574;2;7;;;2;4;8;500;0;1;1;0;0;1;0;1;0;
38575;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38576;3;445;;;1;3;2;0;0;1;1;0;0;1;3;1;0;
38577;2;7;;;2;4;8;500;0;1;1;0;0;1;0;1;0;
38578;4;0;;;2;2;0;0;0;1;3;0;0;1;6;1;3;
38579;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38580;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0;
38581;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38582;4;0;;;3;2;0;0;0;1;1;0;0;1;0;1;0;
38583;2;7;;;2;4;6;500;0;1;1;0;0;1;0;1;0;
38584;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38585;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38586;2;7;;;2;4;6;900;0;1;1;0;0;1;0;1;0;
38587;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38588;3;445;;;2;4;3;600;0;1;1;0;0;1;0;1;0;
38589;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38590;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38591;3;931;;;2;4;2;2;0;1;1;0;0;1;0;1;0;
38592;2;7;;;2;4;7;950;0;1;1;0;0;1;0;1;0;
38593;3;310;;;3;2;2;600;0;1;1;0;0;1;0;1;0;
38594;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38595;2;7;;;2;4;8;0;0;1;1;0;0;1;0;1;0;
38596;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38597;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38598;2;7;;;3;4;7;0;0;1;1;0;0;1;0;1;0;
38599;3;445;;;1;1;2;0;0;1;1;0;0;3;2;1;99;
38600;3;445;;;3;2;2;100;0;1;2;0;0;1;0;1;0;
38601;2;7;;;3;4;10;0;0;1;1;0;0;1;0;1;0;
38602;2;7;;;3;4;9;0;0;1;1;0;0;1;0;1;0;
38603;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38604;3;118;;;3;2;10;;0;1;1;0;60;1;0;1;99;
38605;3;118;;;2;2;10;0;0;1;1;0;60;1;0;1;99;
38606;3;217;;;2;2;2;750;0;2;1;36;72;2;0;1;99;
38607;3;217;;;2;2;2;800;0;2;1;0;60;1;0;1;99;
38608;6;0;;;0;0;;;3;1;1;0;20;1;0;4;99;
38609;4;0;;;2;2;0;0;0;1;1;0;60;1;0;1;3;
38610;4;0;;;2;2;0;0;0;1;1;0;60;1;0;1;3;
38611;3;117;;;2;2;11;600;0;1;1;0;60;1;0;1;99;
38612;4;0;;;1;1;0;0;0;1;1;0;60;1;0;1;99;
38613;3;118;;;2;2;10;0;0;1;2;0;80;2;0;1;99;
38614;4;0;;;2;2;0;0;0;1;1;0;60;1;0;1;3;
38615;3;117;;;2;2;12;0;0;1;1;0;60;1;0;1;99;
38616;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38617;3;217;;;2;2;2;800;0;1;1;0;60;1;0;1;99;
38618;3;217;;;2;2;1;500;0;2;1;0;0;2;0;1;0;
38619;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38620;3;117;;;2;2;12;0;0;1;1;0;0;1;0;1;0;
38621;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38622;3;167;;;1;2;4;500;0;1;0;10;50;1;5;1;0;
38623;3;117;;;2;2;12;0;0;1;1;0;0;1;0;1;99;
38624;4;0;;;2;2;0;0;0;1;1;0;0;1;0;0;0;
38625;3;120;;;2;2;1;0;0;1;1;0;0;1;0;1;0;
38626;3;118;;;1;2;10;748;0;1;2;0;0;0;5;1;0;
38627;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38628;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38629;4;0;;;1;2;0;0;0;1;2;0;70;1;5;1;99;
38630;3;217;;;3;2;1;0;0;2;1;0;0;1;5;1;99;
38631;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38632;4;0;;;2;2;0;0;0;1;1;0;58;2;0;1;0;
38633;3;217;;;2;2;0;300;1;1;1;0;30;1;0;1;0;
38634;3;118;;;1;1;10;748;0;1;1;0;0;1;2;1;99;
38635;3;117;;;2;2;11;900;0;2;1;0;96;1;0;1;99;
38636;3;117;;;2;3;9;900;0;1;1;0;0;2;6;1;99;
38637;3;118;;z;2;2;1;842;0;1;1;0;0;2;0;1;99;
38638;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;3;
38639;3;117;;;2;2;13;0;0;2;1;0;68;2;0;1;99;
38640;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;99;
38641;4;0;;;1;1;0;0;0;1;1;0;0;0;0;1;99;
38642;3;120;;;1;1;1;0;0;1;2;0;0;1;0;1;0;
38643;4;0;;;1;1;0;0;3;1;1;5;50;1;0;0;0;
38644;3;120;;;2;2;4;0;3;1;1;0;0;1;0;1;0;
38645;3;121;;;2;2;0;600;0;1;0;0;0;0;0;1;0;
38646;3;120;;;1;1;1;0;0;1;2;0;0;1;5;1;0;
38647;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38648;3;120;;;2;4;4;0;0;1;1;0;0;1;0;1;3;
38649;3;117;;;2;2;6;0;0;1;2;0;0;1;5;1;0;
38650;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38651;3;120;;;2;2;3;0;0;1;1;0;0;1;0;1;0;
38652;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38653;4;0;;;1;1;0;0;0;1;1;30;50;0;0;1;99;
38654;3;156;;E;2;2;2;0;0;1;1;0;0;1;0;1;3;
38655;4;0;;;2;2;0;0;0;1;1;0;50;2;0;1;0;
38656;4;0;;;2;2;0;0;0;1;1;0;50;2;0;1;0;
38657;4;0;;;2;2;0;0;0;0;1;0;50;2;0;1;0;
38658;4;0;;;2;2;0;0;0;1;1;0;50;1;0;1;0;
38659;4;0;;;2;2;0;0;0;1;1;0;100;1;0;1;0;
38660;4;0;;;2;2;0;0;0;1;1;0;50;1;0;1;0;
38661;4;0;;;2;2;0;0;0;1;1;50;50;2;0;1;0;
38662;2;6;;;3;4;1;0;0;1;1;0;0;1;0;3;99;
38663;2;6;;;3;4;4;500;0;1;1;30;30;2;0;1;99;
38664;2;6;;;3;4;5;0;0;1;1;0;0;2;0;0;99;
38665;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38666;2;6;;;3;4;4;500;0;1;2;30;30;1;0;1;99;
38667;3;50;;;2;2;1;500;0;1;1;0;0;1;0;1;99;
38668;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38669;9;0;;;1;1;0;0;0;1;1;0;0;1;0;0;99;
38670;4;0;;;2;2;0;0;0;1;1;30;30;1;0;0;0;
38671;2;6;;;3;2;5;0;0;1;1;0;100;1;0;1;99;
38672;4;0;;;2;2;0;0;0;1;1;30;30;1;0;1;0;
38673;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;3;
38674;4;0;;;2;2;0;0;0;1;4;0;70;2;0;4;0;
38675;4;0;;;2;2;0;0;0;1;4;0;0;2;0;0;99;
38676;3;50;;;2;2;2;0;0;1;1;0;0;1;0;3;99;
38677;4;0;;;0;0;0;0;0;0;0;0;0;0;0;5;99;
38678;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38679;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38680;3;31;;;2;2;31;0;0;1;1;0;0;1;0;1;99;
38681;2;6;;;3;4;2;400;0;1;1;0;0;1;0;1;99;
38682;4;0;;;2;2;0;0;0;1;1;50;50;1;0;1;3;
38683;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;0;
38684;3;50;;;2;2;3;0;1;1;1;0;80;1;0;1;99;
38685;4;0;;;2;2;0;0;0;1;1;30;30;1;0;0;3;
38686;3;32;;;2;2;4;0;0;1;1;30;30;1;0;0;0;
38687;4;0;;;1;1;0;0;0;1;1;0;60;1;0;4;99;
38688;3;32;;;2;2;5;200;0;1;1;0;0;1;0;1;99;
38689;4;0;;;2;2;0;0;0;1;1;35;35;1;0;1;0;
38690;3;50;;;2;2;1;0;1;1;1;0;100;1;0;1;99;
38691;4;0;;;2;2;0;0;0;2;1;30;30;1;0;0;0;
38692;4;0;;;2;2;0;0;0;1;1;30;30;2;0;1;0;
38693;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38694;4;0;;;1;1;0;0;0;1;1;0;50;1;0;1;99;
38695;3;313;;;2;2;31;300;0;1;1;0;100;1;0;1;99;
38696;3;32;;;2;2;6;0;0;1;1;0;0;1;0;1;99;
38697;3;32;;;2;2;5;300;0;1;1;30;30;1;0;0;0;
38698;4;0;;;2;2;0;0;0;1;1;0;80;2;0;1;0;
38699;4;0;;;2;2;0;0;0;1;3;30;30;1;0;1;99;
38700;3;31;;;2;2;32;100;0;1;1;0;80;1;0;1;99;
38701;3;50;;;2;2;1;500;0;1;1;0;80;1;0;4;99;
38702;4;0;;;2;2;0;0;0;1;2;30;30;1;0;1;99;
38703;3;50;;;2;2;1;500;1;1;1;30;30;1;0;1;3;
38704;2;6;;;3;4;4;0;0;1;1;0;0;1;0;1;99;
38705;2;6;;;3;4;3;400;0;1;1;0;0;1;0;1;99;
38706;4;0;;;3;2;0;0;0;1;1;0;0;1;0;0;99;
38707;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38708;3;31;;;2;2;29;100;0;2;1;30;30;2;0;1;3;
38709;4;0;;;2;2;0;0;0;1;1;0;60;1;0;1;3;
38710;2;6;;;3;4;1;0;0;1;1;0;100;0;0;1;99;
38711;4;0;;;2;2;0;0;0;1;1;0;70;1;0;4;99;
38712;4;0;;;2;2;0;0;0;1;1;0;80;1;0;1;99;
38713;4;0;;;2;2;0;0;0;1;1;0;90;2;0;1;99;
38714;4;0;;;2;2;0;0;0;2;1;0;60;2;0;1;99;
38715;2;6;;;3;2;5;0;0;1;1;0;0;1;0;1;99;
38716;2;6;;;3;4;6;0;0;1;3;0;0;1;3;1;99;
38717;3;32;;;3;2;2;100;0;1;1;0;0;2;0;1;99;
38718;3;448;;;2;2;1;500;0;1;1;0;0;2;0;1;0;
38719;3;324;;;2;2;0;600;0;1;1;0;150;1;0;1;99;
38720;3;50;;;3;2;2;500;0;1;1;0;110;1;0;1;99;
38721;3;313;;;2;2;0;400;0;1;1;0;70;1;0;1;99;
38722;3;324;;;2;2;0;200;0;2;1;0;80;1;0;1;99;
38723;3;31;;;2;2;31;100;0;1;1;0;0;1;0;1;99;
38724;2;6;;;3;4;4;0;0;1;1;0;110;1;0;1;99;
38725;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;99;
38726;4;0;;;2;2;0;0;0;1;1;30;30;2;0;0;0;
38727;2;6;;;2;2;4;200;0;1;1;30;30;2;0;0;99;
38728;3;50;;;2;2;2;0;0;1;1;30;30;1;0;1;3;
38729;3;31;;;2;2;25;0;0;1;1;30;30;2;0;0;3;
38730;2;6;;;2;2;4;500;0;1;1;30;30;2;0;0;99;
38731;2;6;;;3;4;4;300;0;1;1;0;0;1;0;1;99;
38732;4;0;;;2;2;0;0;0;2;1;0;0;2;0;1;99;
38733;3;52;;;2;2;2;530;0;1;1;0;0;1;0;1;99;
38734;3;32;;;2;2;1;200;0;1;1;0;100;2;0;1;99;
38735;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38736;4;0;;;1;1;0;0;0;1;1;0;34;2;0;1;0;
38737;3;95;;;2;2;2;0;0;2;1;0;0;2;0;1;0;
38738;4;0;;;2;2;0;0;0;2;3;0;0;2;0;1;0;
38739;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38740;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38741;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38742;3;533;;;2;2;1;0;0;1;1;0;70;2;0;1;99;
38743;3;533;;;3;2;;;0;4;4;0;0;2;0;4;99;
38744;3;446;;;2;2;7;0;0;2;1;0;0;1;0;1;99;
38745;3;988;;;2;2;3;600;1;2;1;0;0;1;0;1;0;
38746;3;988;;;2;2;3;800;0;2;1;0;0;2;0;1;3;
38747;3;35;;;3;2;3;300;0;1;1;0;0;1;0;1;99;
38748;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38749;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38750;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38751;4;0;;;1;1;0;0;0;1;1;80;60;1;0;1;99;
38752;4;0;;;2;2;0;0;0;1;1;0;35;1;0;1;99;
38753;3;35;;;2;2;5;0;0;1;1;0;0;1;0;1;0;
38754;4;0;;;2;2;0;0;0;1;2;0;0;1;0;1;99;
38755;6;0;;;0;0;;;0;1;1;0;0;9;0;1;3;
38756;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38757;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38758;3;988;;;2;2;3;100;0;2;1;0;0;1;0;1;0;
38759;4;0;;;2;2;0;0;0;1;3;0;70;1;0;1;99;
38760;3;446;;;2;2;6;300;0;1;1;0;0;1;0;1;0;
38761;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38762;3;446;;;1;2;0;0;0;1;2;0;90;2;0;1;99;
38763;3;533;;;2;2;1;500;0;1;1;0;0;1;0;1;99;
38764;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38765;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38766;4;0;;;2;2;1;0;0;1;1;0;0;2;0;1;0;
38767;3;533;;;3;2;1;0;0;1;3;0;0;1;0;1;99;
38768;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38769;3;36;;;1;1;3;0;0;1;1;0;0;1;0;1;3;
38770;3;33;;;1;1;2;500;0;1;1;0;0;1;0;1;99;
38771;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38772;3;35;;;2;2;4;832;0;1;1;0;0;1;0;1;99;
38773;6;0;;;2;1;;;0;1;1;0;0;1;0;1;0;
38774;4;0;;;2;2;0;0;0;2;2;0;0;1;0;1;99;
38775;3;988;;;1;1;8;700;0;1;1;0;0;2;0;1;0;
38776;3;36;;;1;1;2;0;0;1;1;0;0;1;0;1;0;
38777;3;36;;;1;2;2;0;0;1;2;0;0;1;5;1;3;
38778;3;53;;;2;2;4;100;0;1;3;0;0;1;0;1;0;
38779;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38780;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38781;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38782;4;0;;;2;2;0;0;0;1;3;0;0;1;5;1;99;
38783;3;446;;;2;2;7;900;0;2;1;0;70;1;0;1;99;
38784;2;118;;;1;2;14;500;0;1;2;50;50;1;3;1;99;
38785;4;0;;;3;4;0;0;0;1;1;0;50;1;0;1;99;
38786;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38787;4;0;;;2;2;0;0;0;2;1;0;0;2;0;1;99;
38788;3;117;;;2;2;6;50;0;1;0;0;0;1;0;1;0;
38789;4;0;;;2;2;0;0;0;1;1;0;0;1;0;0;99;
38790;3;117;;;3;3;7;850;0;1;1;0;105;2;0;1;99;
38791;3;988;;;2;2;5;500;0;2;1;0;0;1;0;0;0;
38792;4;0;;;2;2;0;0;0;2;3;0;0;1;0;1;0;
38793;3;218;;;3;2;1;100;0;1;0;0;0;1;0;1;99;
38794;3;60;;;3;2;9;100;0;1;1;0;0;1;0;1;0;
38795;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;0;
38796;6;0;;;0;0;;;0;1;1;35;35;1;0;1;99;
38797;6;0;;;0;0;;;0;1;1;0;0;1;0;0;99;
38798;4;0;;;2;2;0;0;0;1;1;0;70;1;0;1;99;
38799;3;60;;;2;2;3;100;0;1;2;0;70;2;0;1;99;
38800;3;156;;;2;2;0;500;0;2;1;0;70;1;0;1;99;
38801;6;0;;;1;1;;;0;1;1;0;0;1;0;1;99;
38802;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38803;3;118;;;3;2;0;100;0;1;1;0;0;1;0;1;0;
38804;4;0;;;1;1;0;0;0;2;1;0;35;2;0;4;0;
38805;4;0;;;2;2;0;0;0;2;1;30;30;1;6;1;99;
38806;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38807;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;3;
38808;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38809;3;118;;;3;2;0;500;0;1;1;25;35;1;0;1;0;
38810;4;0;;;3;2;0;0;0;1;1;0;75;1;0;1;99;
38811;4;0;;;2;2;0;0;0;1;1;0;70;1;0;4;99;
38812;4;0;;;2;2;0;0;0;1;1;0;70;1;0;1;99;
38813;3;35;;;2;2;14;700;0;1;1;0;500;1;0;1;99;
38814;4;0;;;1;1;0;0;0;2;2;0;0;2;0;1;0;
38815;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38816;3;117;;;2;2;15;0;0;2;1;0;0;1;6;1;0;
38817;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;3;
38818;3;117;;;2;2;19;0;0;1;1;0;0;1;0;1;99;
38819;4;0;;;2;2;0;0;0;1;1;0;30;1;5;1;99;
38820;4;0;;;2;2;0;0;0;1;3;0;30;1;0;1;99;
38821;4;0;;;2;2;0;0;0;1;1;0;50;1;0;1;0;
38822;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38823;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38824;4;0;;;2;2;0;0;0;1;1;0;70;1;0;1;0;
38825;4;0;;;2;2;0;0;0;1;1;0;50;1;5;1;99;
38826;4;0;;;2;2;0;0;0;1;1;0;50;1;0;1;0;
38827;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38828;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;99;
38829;3;257;;;2;2;0;1000;0;1;1;0;0;1;0;1;99;
38830;3;296;;;2;2;1;100;0;1;1;0;70;1;0;1;99;
38831;3;117;;;3;2;18;500;0;1;1;0;0;1;0;1;99;
38832;3;46;;;2;2;5;0;0;1;1;0;0;1;0;1;0;
38833;3;46;;;2;2;5;100;0;1;1;0;50;1;0;1;99;
38834;3;117;;;2;2;19;0;0;1;1;0;0;1;0;5;99;
38835;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38836;3;257;;;3;2;0;100;0;1;1;0;0;2;0;1;0;
38837;3;257;;;2;2;0;150;0;2;1;0;0;1;0;1;0;
38838;3;117;;;2;2;19;0;0;1;1;0;50;2;0;1;99;
38839;4;0;;;2;2;0;0;0;1;1;0;50;2;0;0;99;
38840;3;25;;;2;2;2;0;0;1;1;0;0;1;0;1;0;
38841;4;0;;;2;2;0;0;0;1;1;0;30;1;0;1;0;
38842;3;46;;;2;2;5;100;3;1;1;0;0;1;0;0;99;
38843;3;117;;;2;2;18;0;0;1;1;0;0;1;0;1;0;
38844;4;0;;;2;2;0;0;0;1;3;0;0;2;0;1;3;
38845;3;25;;;2;2;2;500;0;1;1;0;0;2;0;1;0;
38846;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38847;4;0;;;1;1;0;0;0;1;3;0;0;7;0;1;0;
38848;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38849;3;118;;;2;2;13;1115;0;1;1;0;0;1;0;1;0;
38850;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
38851;3;25;;;2;4;7;200;0;1;1;0;0;1;0;1;99;
38852;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;3;
38853;3;25;;;3;4;7;0;0;1;1;0;0;1;0;1;99;
38854;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38855;3;25;;;2;4;8;0;0;1;1;0;0;1;3;1;0;
38856;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38857;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;99;
38858;3;118;;;2;2;13;0;1;1;2;0;0;1;0;1;99;
38859;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;3;
38860;4;0;;;1;1;0;0;0;1;1;0;0;1;0;1;0;
38861;3;25;;;2;3;8;0;0;1;1;0;0;1;0;1;99;
38862;4;0;;;2;2;0;0;0;1;1;0;0;1;0;3;0;
38863;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;0;
38864;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38865;3;25;;;2;2;7;400;0;1;1;0;0;1;0;1;0;
38866;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;0;
38867;3;25;;;2;2;8;0;0;1;1;0;0;1;0;1;99;
38868;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38869;4;0;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
38870;3;25;;;3;4;8;0;0;1;1;0;0;1;0;1;99;
38871;3;118;;;2;2;11;400;0;1;1;0;0;1;0;1;0;
38872;4;0;;;2;4;0;0;0;1;1;0;0;1;0;1;99;
